Name,IPFamily,Type,IPAddress,Description
CTAS_IP_1626,IPv4,IP,125.44.157.61,악성코드 유포지
CTAS_IP_1627,IPv4,IP,115.61.50.70,악성코드 유포지
CTAS_IP_1628,IPv4,IP,61.163.130.60,악성코드 유포지
CTAS_IP_1629,IPv4,IP,125.44.211.184,악성코드 유포지
CTAS_IP_1630,IPv4,IP,113.236.127.92,악성코드 유포지
CTAS_IP_1631,IPv4,IP,42.178.97.227,악성코드 유포지
CTAS_IP_1632,IPv4,IP,42.5.71.211,악성코드 유포지
CTAS_IP_1633,IPv4,IP,42.85.210.153,악성코드 유포지
CTAS_IP_1634,IPv4,IP,27.37.63.30,악성코드 유포지
CTAS_IP_1635,IPv4,IP,119.114.153.179,악성코드 유포지
CTAS_IP_1636,IPv4,IP,123.189.149.210,악성코드 유포지
CTAS_IP_1637,IPv4,IP,113.228.113.20,악성코드 유포지
CTAS_IP_1638,IPv4,IP,60.18.10.74,악성코드 유포지
CTAS_IP_1639,IPv4,IP,120.84.213.157,악성코드 유포지
CTAS_IP_1640,IPv4,IP,1.168.175.34,피싱
CTAS_IP_1641,IPv4,IP,36.232.121.110,피싱
CTAS_IP_1642,IPv4,IP,111.253.203.13,피싱
CTAS_IP_1643,IPv4,IP,111.253.217.57,피싱
CTAS_IP_1644,IPv4,IP,36.232.111.68,피싱
CTAS_IP_1645,IPv4,IP,1.163.249.113,피싱
CTAS_IP_1646,IPv4,IP,36.232.105.242,피싱
CTAS_IP_1647,IPv4,IP,36.232.103.202,피싱
CTAS_IP_1648,IPv4,IP,1.163.194.115,피싱
CTAS_IP_1649,IPv4,IP,36.232.109.202,피싱
CTAS_IP_1650,IPv4,IP,111.253.213.169,피싱
CTAS_IP_1651,IPv4,IP,111.253.214.39,피싱
CTAS_IP_1652,IPv4,IP,36.232.73.50,피싱
CTAS_IP_1653,IPv4,IP,1.164.180.251,피싱
CTAS_IP_1654,IPv4,IP,111.253.214.232,피싱
CTAS_IP_1655,IPv4,IP,36.232.117.33,피싱
CTAS_IP_1656,IPv4,IP,111.253.214.46,피싱
CTAS_IP_1657,IPv4,IP,36.232.93.70,피싱
CTAS_IP_1658,IPv4,IP,61.53.93.227,악성코드 유포지
CTAS_IP_1659,IPv4,IP,61.53.238.54,악성코드 유포지
CTAS_IP_1660,IPv4,IP,42.231.252.5,악성코드 유포지
CTAS_IP_1661,IPv4,IP,222.138.148.149,악성코드 유포지
CTAS_IP_1662,IPv4,IP,221.15.164.107,악성코드 유포지
CTAS_IP_1663,IPv4,IP,182.127.45.49,악성코드 유포지
CTAS_IP_1664,IPv4,IP,182.122.172.23,악성코드 유포지
CTAS_IP_1665,IPv4,IP,182.119.198.158,악성코드 유포지
CTAS_IP_1666,IPv4,IP,182.116.75.173,악성코드 유포지
CTAS_IP_1667,IPv4,IP,123.9.247.18,악성코드 유포지
CTAS_IP_1668,IPv4,IP,123.12.231.69,악성코드 유포지
CTAS_IP_1669,IPv4,IP,123.12.198.101,악성코드 유포지
CTAS_IP_1670,IPv4,IP,115.63.190.248,악성코드 유포지
CTAS_IP_1671,IPv4,IP,115.56.122.149,악성코드 유포지
CTAS_IP_1672,IPv4,IP,115.54.135.247,악성코드 유포지
CTAS_IP_1673,IPv4,IP,219.157.154.248,악성코드 유포지
CTAS_IP_1674,IPv4,IP,117.209.86.225,악성코드 유포지
CTAS_IP_1675,IPv4,IP,59.177.97.111,악성코드 유포지
CTAS_IP_1676,IPv4,IP,36.232.71.166,피싱
CTAS_IP_1677,IPv4,IP,1.170.195.235,피싱
CTAS_IP_1678,IPv4,IP,83.233.204.183,악성코드 유포지
CTAS_IP_1679,IPv4,IP,59.93.190.19,악성코드 유포지
CTAS_IP_1680,IPv4,IP,158.255.83.29,악성코드 유포지
CTAS_IP_1681,IPv4,IP,110.36.20.21,악성코드 유포지
CTAS_IP_1682,IPv4,IP,124.129.128.136,악성코드 유포지
CTAS_IP_1683,IPv4,IP,119.183.55.47,악성코드 유포지
CTAS_IP_1684,IPv4,IP,221.1.157.199,악성코드 유포지
CTAS_IP_1685,IPv4,IP,27.215.181.108,악성코드 유포지
CTAS_IP_1686,IPv4,IP,175.165.54.80,악성코드 유포지
CTAS_IP_1687,IPv4,IP,60.19.243.78,악성코드 유포지
CTAS_IP_1688,IPv4,IP,175.151.198.114,악성코드 유포지
CTAS_IP_1689,IPv4,IP,42.179.121.16,악성코드 유포지
CTAS_IP_1690,IPv4,IP,175.174.90.217,악성코드 유포지
CTAS_IP_1691,IPv4,IP,42.177.59.216,악성코드 유포지
CTAS_IP_1692,IPv4,IP,222.138.181.213,악성코드 유포지
CTAS_IP_1693,IPv4,IP,42.230.40.4,악성코드 유포지
CTAS_IP_1694,IPv4,IP,222.139.108.8,악성코드 유포지
CTAS_IP_1695,IPv4,IP,222.139.96.129,악성코드 유포지
CTAS_IP_1696,IPv4,IP,182.116.33.78,악성코드 유포지
CTAS_IP_1697,IPv4,IP,222.140.185.167,악성코드 유포지
CTAS_IP_1698,IPv4,IP,182.116.115.219,악성코드 유포지
CTAS_IP_1699,IPv4,IP,115.50.103.74,악성코드 유포지
CTAS_IP_1700,IPv4,IP,115.55.53.249,악성코드 유포지
CTAS_IP_1701,IPv4,IP,125.42.40.11,악성코드 유포지
CTAS_IP_1702,IPv4,IP,115.53.192.187,악성코드 유포지
CTAS_IP_1703,IPv4,IP,115.58.126.180,악성코드 유포지
CTAS_IP_1704,IPv4,IP,222.139.127.137,악성코드 유포지
CTAS_IP_1705,IPv4,IP,182.118.189.54,악성코드 유포지
CTAS_IP_1706,IPv4,IP,115.50.68.3,악성코드 유포지
CTAS_IP_1707,IPv4,IP,115.55.241.179,악성코드 유포지
CTAS_IP_1708,IPv4,IP,182.121.78.250,악성코드 유포지
CTAS_IP_1709,IPv4,IP,222.137.75.167,악성코드 유포지
CTAS_IP_1710,IPv4,IP,182.121.237.52,악성코드 유포지
CTAS_IP_1711,IPv4,IP,182.113.13.69,악성코드 유포지
CTAS_IP_1712,IPv4,IP,123.5.114.203,악성코드 유포지
CTAS_IP_1713,IPv4,IP,125.43.23.189,악성코드 유포지
CTAS_IP_1714,IPv4,IP,182.122.216.220,악성코드 유포지
CTAS_IP_1715,IPv4,IP,116.138.106.124,악성코드 유포지
CTAS_IP_1716,IPv4,IP,101.109.242.120,악성코드 유포지
CTAS_IP_1717,IPv4,IP,90.227.85.74,악성코드 유포지
CTAS_IP_1718,IPv4,IP,94.154.32.40,정보유출지
CTAS_IP_1719,IPv4,IP,94.156.102.255,정보유출지
CTAS_IP_1720,IPv4,IP,120.60.227.246,악성코드 유포지
CTAS_IP_1721,IPv4,IP,124.198.132.79,정보유출지
CTAS_IP_1722,IPv4,IP,36.232.69.56,피싱
CTAS_IP_1723,IPv4,IP,36.232.127.120,피싱
CTAS_IP_1724,IPv4,IP,36.232.113.74,피싱
CTAS_IP_1725,IPv4,IP,36.232.113.167,피싱
CTAS_IP_1726,IPv4,IP,36.232.108.44,피싱
CTAS_IP_1727,IPv4,IP,36.232.102.148,피싱
CTAS_IP_1728,IPv4,IP,111.253.214.227,피싱
CTAS_IP_1729,IPv4,IP,111.253.212.53,피싱
CTAS_IP_1730,IPv4,IP,111.253.207.236,피싱
CTAS_IP_1731,IPv4,IP,111.253.202.74,피싱
CTAS_IP_1732,IPv4,IP,1.170.211.51,피싱
CTAS_IP_1733,IPv4,IP,1.163.225.2,피싱
CTAS_IP_1734,IPv4,IP,222.127.226.53,악성코드 유포지
CTAS_IP_1735,IPv4,IP,123.253.93.84,악성코드 유포지
CTAS_IP_1736,IPv4,IP,39.187.82.151,악성코드 유포지
CTAS_IP_1737,IPv4,IP,182.129.200.166,악성코드 유포지
CTAS_IP_1738,IPv4,IP,195.103.203.106,악성코드 유포지
CTAS_IP_1739,IPv4,IP,117.235.239.63,악성코드 유포지
CTAS_IP_1740,IPv4,IP,117.248.27.237,악성코드 유포지
CTAS_IP_1741,IPv4,IP,61.3.28.83,악성코드 유포지
CTAS_IP_1742,IPv4,IP,189.165.253.208,악성코드 유포지
CTAS_IP_1743,IPv4,IP,114.41.19.1,피싱
CTAS_IP_1744,IPv4,IP,111.253.196.48,피싱
CTAS_IP_1745,IPv4,IP,36.232.87.222,피싱
CTAS_IP_1746,IPv4,IP,1.170.202.153,피싱
CTAS_IP_1747,IPv4,IP,36.232.68.215,피싱
CTAS_IP_1748,IPv4,IP,1.164.181.146,피싱
CTAS_IP_1749,IPv4,IP,45.128.145.135,피싱
CTAS_IP_1750,IPv4,IP,36.232.116.53,피싱
CTAS_IP_1751,IPv4,IP,36.232.92.67,피싱
CTAS_IP_1752,IPv4,IP,114.26.139.182,피싱
CTAS_IP_1753,IPv4,IP,36.232.64.178,피싱
CTAS_IP_1754,IPv4,IP,36.232.69.164,피싱
CTAS_IP_1755,IPv4,IP,111.253.213.235,피싱
CTAS_IP_1756,IPv4,IP,186.193.107.196,악성코드 유포지
CTAS_IP_1757,IPv4,IP,125.26.202.100,악성코드 유포지
CTAS_IP_1758,IPv4,IP,112.233.244.7,악성코드 유포지
CTAS_IP_1759,IPv4,IP,223.151.74.197,악성코드 유포지
CTAS_IP_1760,IPv4,IP,36.70.100.243,악성코드 유포지
CTAS_IP_1761,IPv4,IP,175.149.67.143,악성코드 유포지
CTAS_IP_1762,IPv4,IP,42.87.160.129,악성코드 유포지
CTAS_IP_1763,IPv4,IP,61.137.195.51,악성코드 유포지
CTAS_IP_1764,IPv4,IP,42.178.27.83,악성코드 유포지
CTAS_IP_1765,IPv4,IP,119.114.153.121,악성코드 유포지
CTAS_IP_1766,IPv4,IP,123.5.146.100,악성코드 유포지
CTAS_IP_1767,IPv4,IP,123.11.161.92,악성코드 유포지
CTAS_IP_1768,IPv4,IP,182.116.113.211,악성코드 유포지
CTAS_IP_1769,IPv4,IP,115.58.160.77,악성코드 유포지
CTAS_IP_1770,IPv4,IP,112.239.98.60,악성코드 유포지
CTAS_IP_1771,IPv4,IP,125.43.83.199,악성코드 유포지
CTAS_IP_1772,IPv4,IP,27.193.123.40,악성코드 유포지
CTAS_IP_1773,IPv4,IP,119.185.242.58,악성코드 유포지
CTAS_IP_1774,IPv4,IP,36.232.70.74,피싱
CTAS_IP_1775,IPv4,IP,36.232.88.115,피싱
CTAS_IP_1776,IPv4,IP,1.163.229.69,피싱
CTAS_IP_1777,IPv4,IP,111.253.205.22,피싱
CTAS_IP_1778,IPv4,IP,36.232.74.51,피싱
CTAS_IP_1779,IPv4,IP,115.55.50.241,악성코드 유포지
CTAS_IP_1780,IPv4,IP,123.5.185.55,악성코드 유포지
CTAS_IP_1781,IPv4,IP,123.179.232.206,악성코드 유포지
CTAS_IP_1782,IPv4,IP,182.117.169.127,악성코드 유포지
CTAS_IP_1783,IPv4,IP,182.90.123.164,악성코드 유포지
CTAS_IP_1784,IPv4,IP,113.75.12.5,악성코드 유포지
CTAS_IP_1785,IPv4,IP,179.108.90.55,악성코드 유포지
CTAS_IP_1786,IPv4,IP,110.36.70.136,악성코드 유포지
CTAS_IP_1787,IPv4,IP,117.241.205.114,악성코드 유포지
CTAS_IP_1788,IPv4,IP,110.37.36.23,악성코드 유포지
CTAS_IP_1789,IPv4,IP,182.127.133.104,악성코드 유포지
CTAS_IP_1790,IPv4,IP,119.179.215.99,악성코드 유포지
CTAS_IP_1791,IPv4,IP,27.215.38.124,악성코드 유포지
CTAS_IP_1792,IPv4,IP,182.119.226.146,악성코드 유포지
CTAS_IP_1793,IPv4,IP,112.242.48.85,악성코드 유포지
CTAS_IP_1794,IPv4,IP,115.56.151.37,악성코드 유포지
CTAS_IP_1795,IPv4,IP,42.227.203.139,악성코드 유포지
CTAS_IP_1796,IPv4,IP,115.57.249.138,악성코드 유포지
CTAS_IP_1797,IPv4,IP,42.238.192.58,악성코드 유포지
CTAS_IP_1798,IPv4,IP,27.222.62.140,악성코드 유포지
CTAS_IP_1799,IPv4,IP,182.113.15.7,악성코드 유포지
CTAS_IP_1800,IPv4,IP,115.57.183.127,악성코드 유포지
CTAS_IP_1801,IPv4,IP,219.157.251.161,악성코드 유포지
CTAS_IP_1802,IPv4,IP,125.47.216.21,악성코드 유포지
CTAS_IP_1803,IPv4,IP,115.62.133.145,악성코드 유포지
CTAS_IP_1804,IPv4,IP,42.226.73.5,악성코드 유포지
CTAS_IP_1805,IPv4,IP,123.9.87.69,악성코드 유포지
CTAS_IP_1806,IPv4,IP,219.155.82.109,악성코드 유포지
CTAS_IP_1807,IPv4,IP,112.248.246.120,악성코드 유포지
CTAS_IP_1808,IPv4,IP,123.129.61.16,악성코드 유포지
CTAS_IP_1809,IPv4,IP,125.44.211.113,악성코드 유포지
CTAS_IP_1810,IPv4,IP,59.184.249.229,악성코드 유포지
CTAS_IP_1811,IPv4,IP,59.177.98.162,악성코드 유포지
CTAS_IP_1812,IPv4,IP,61.3.133.224,악성코드 유포지
CTAS_IP_1813,IPv4,IP,117.235.133.211,악성코드 유포지
CTAS_IP_1814,IPv4,IP,60.18.80.236,악성코드 유포지
CTAS_IP_1815,IPv4,IP,42.4.115.94,악성코드 유포지
CTAS_IP_1816,IPv4,IP,119.117.62.67,악성코드 유포지
CTAS_IP_1817,IPv4,IP,175.169.124.204,악성코드 유포지
CTAS_IP_1818,IPv4,IP,27.37.113.228,악성코드 유포지
CTAS_IP_1819,IPv4,IP,42.56.183.69,악성코드 유포지
CTAS_IP_1820,IPv4,IP,36.232.126.224,피싱
CTAS_IP_1821,IPv4,IP,45.128.145.67,피싱
CTAS_IP_1822,IPv4,IP,36.232.68.76,피싱
CTAS_IP_1823,IPv4,IP,111.253.215.194,피싱
CTAS_IP_1824,IPv4,IP,111.253.214.35,피싱
CTAS_IP_1825,IPv4,IP,36.232.98.7,피싱
CTAS_IP_1826,IPv4,IP,36.232.68.65,피싱
CTAS_IP_1827,IPv4,IP,1.170.245.231,피싱
CTAS_IP_1828,IPv4,IP,1.164.178.159,피싱
CTAS_IP_1829,IPv4,IP,111.253.216.81,피싱
CTAS_IP_1830,IPv4,IP,111.253.214.28,피싱
CTAS_IP_1831,IPv4,IP,111.253.213.225,피싱
CTAS_IP_1832,IPv4,IP,36.232.116.149,피싱
CTAS_IP_1833,IPv4,IP,111.253.213.242,피싱
CTAS_IP_1834,IPv4,IP,111.253.202.21,피싱
CTAS_IP_1835,IPv4,IP,111.253.196.24,피싱
CTAS_IP_1836,IPv4,IP,36.232.75.75,피싱
CTAS_IP_1837,IPv4,IP,114.41.17.245,피싱
CTAS_IP_1838,IPv4,IP,1.168.172.248,피싱
CTAS_IP_1839,IPv4,IP,36.232.65.240,피싱
CTAS_IP_1840,IPv4,IP,175.32.84.103,악성코드 유포지
CTAS_IP_1841,IPv4,IP,39.187.68.209,악성코드 유포지
CTAS_IP_1842,IPv4,IP,117.216.177.12,악성코드 유포지
CTAS_IP_1843,IPv4,IP,60.243.207.15,악성코드 유포지
CTAS_IP_1844,IPv4,IP,117.245.141.97,악성코드 유포지
CTAS_IP_1845,IPv4,IP,59.88.12.81,악성코드 유포지
CTAS_IP_1846,IPv4,IP,59.180.181.91,악성코드 유포지
CTAS_IP_1847,IPv4,IP,110.38.221.108,악성코드 유포지
CTAS_IP_1848,IPv4,IP,110.37.115.90,악성코드 유포지
CTAS_IP_1849,IPv4,IP,96.66.24.241,악성코드 유포지
CTAS_IP_1850,IPv4,IP,111.253.217.71,피싱
CTAS_IP_1851,IPv4,IP,111.253.217.239,피싱
CTAS_IP_1852,IPv4,IP,36.232.99.155,피싱
CTAS_IP_1853,IPv4,IP,36.232.114.16,피싱
CTAS_IP_1854,IPv4,IP,36.232.101.120,피싱
CTAS_IP_1855,IPv4,IP,36.232.70.222,피싱
CTAS_IP_1856,IPv4,IP,123.10.39.34,악성코드 유포지
CTAS_IP_1857,IPv4,IP,112.31.189.32,악성코드 유포지
CTAS_IP_1858,IPv4,IP,116.136.4.176,악성코드 유포지
CTAS_IP_1859,IPv4,IP,111.76.224.175,악성코드 유포지
CTAS_IP_1860,IPv4,IP,222.140.183.241,악성코드 유포지
CTAS_IP_1861,IPv4,IP,219.155.210.119,악성코드 유포지
CTAS_IP_1862,IPv4,IP,222.142.254.145,악성코드 유포지
CTAS_IP_1863,IPv4,IP,42.227.131.190,악성코드 유포지
CTAS_IP_1864,IPv4,IP,115.49.201.246,악성코드 유포지
CTAS_IP_1865,IPv4,IP,125.43.25.193,악성코드 유포지
CTAS_IP_1866,IPv4,IP,115.58.92.55,악성코드 유포지
CTAS_IP_1867,IPv4,IP,115.48.187.41,악성코드 유포지
CTAS_IP_1868,IPv4,IP,115.51.37.181,악성코드 유포지
CTAS_IP_1869,IPv4,IP,123.4.178.185,악성코드 유포지
CTAS_IP_1870,IPv4,IP,61.53.75.100,악성코드 유포지
CTAS_IP_1871,IPv4,IP,115.55.20.177,악성코드 유포지
CTAS_IP_1872,IPv4,IP,61.53.149.79,악성코드 유포지
CTAS_IP_1873,IPv4,IP,27.207.184.209,악성코드 유포지
CTAS_IP_1874,IPv4,IP,61.53.93.158,악성코드 유포지
CTAS_IP_1875,IPv4,IP,42.224.71.74,악성코드 유포지
CTAS_IP_1876,IPv4,IP,219.155.131.143,악성코드 유포지
CTAS_IP_1877,IPv4,IP,42.225.205.121,악성코드 유포지
CTAS_IP_1878,IPv4,IP,61.53.120.63,악성코드 유포지
CTAS_IP_1879,IPv4,IP,123.11.240.203,악성코드 유포지
CTAS_IP_1880,IPv4,IP,39.79.131.103,악성코드 유포지
CTAS_IP_1881,IPv4,IP,39.87.121.203,악성코드 유포지
CTAS_IP_1882,IPv4,IP,61.52.38.201,악성코드 유포지
CTAS_IP_1883,IPv4,IP,39.81.157.227,악성코드 유포지
CTAS_IP_1884,IPv4,IP,125.41.76.79,악성코드 유포지
CTAS_IP_1885,IPv4,IP,182.114.51.101,악성코드 유포지
CTAS_IP_1886,IPv4,IP,115.60.252.46,악성코드 유포지
CTAS_IP_1887,IPv4,IP,125.43.7.105,악성코드 유포지
CTAS_IP_1888,IPv4,IP,182.121.73.84,악성코드 유포지
CTAS_IP_1889,IPv4,IP,182.121.217.39,악성코드 유포지
CTAS_IP_1890,IPv4,IP,222.141.131.33,악성코드 유포지
CTAS_IP_1891,IPv4,IP,182.121.42.54,악성코드 유포지
CTAS_IP_1892,IPv4,IP,27.37.105.143,악성코드 유포지
CTAS_IP_1893,IPv4,IP,27.37.230.121,악성코드 유포지
CTAS_IP_1894,IPv4,IP,42.55.41.116,악성코드 유포지
CTAS_IP_1895,IPv4,IP,113.229.186.91,악성코드 유포지
CTAS_IP_1896,IPv4,IP,42.87.41.227,악성코드 유포지
CTAS_IP_1897,IPv4,IP,60.19.222.244,악성코드 유포지
CTAS_IP_1898,IPv4,IP,27.121.83.226,악성코드 유포지
CTAS_IP_1899,IPv4,IP,36.70.108.122,악성코드 유포지
CTAS_IP_1900,IPv4,IP,116.68.162.210,악성코드 유포지
CTAS_IP_1901,IPv4,IP,117.241.95.105,악성코드 유포지
CTAS_IP_1902,IPv4,IP,120.28.189.223,악성코드 유포지
CTAS_IP_1903,IPv4,IP,110.36.23.216,악성코드 유포지
CTAS_IP_1904,IPv4,IP,110.38.209.204,악성코드 유포지
CTAS_IP_1905,IPv4,IP,110.78.159.183,악성코드 유포지
CTAS_IP_1906,IPv4,IP,71.198.110.126,악성코드 유포지
CTAS_IP_1907,IPv4,IP,170.0.60.80,악성코드 유포지
CTAS_IP_1908,IPv4,IP,36.232.86.106,피싱
CTAS_IP_1909,IPv4,IP,111.253.216.144,피싱
CTAS_IP_1910,IPv4,IP,111.253.214.229,피싱
CTAS_IP_1911,IPv4,IP,36.232.78.146,피싱
CTAS_IP_1912,IPv4,IP,1.163.241.169,피싱
CTAS_IP_1913,IPv4,IP,36.232.97.74,피싱
CTAS_IP_1914,IPv4,IP,111.253.210.9,피싱
CTAS_IP_1915,IPv4,IP,111.253.213.40,피싱
CTAS_IP_1916,IPv4,IP,1.168.191.169,피싱
CTAS_IP_1917,IPv4,IP,1.164.182.250,피싱
CTAS_IP_1918,IPv4,IP,114.41.1.78,피싱
CTAS_IP_1919,IPv4,IP,114.41.17.86,피싱
CTAS_IP_1920,IPv4,IP,36.232.124.30,피싱
CTAS_IP_1921,IPv4,IP,36.232.81.175,피싱
CTAS_IP_1922,IPv4,IP,36.232.104.250,피싱
CTAS_IP_1923,IPv4,IP,36.232.98.10,피싱
CTAS_IP_1924,IPv4,IP,36.232.64.67,피싱
CTAS_IP_1925,IPv4,IP,110.36.77.36,악성코드 유포지
CTAS_IP_1926,IPv4,IP,110.36.15.18,악성코드 유포지
CTAS_IP_1927,IPv4,IP,27.215.82.209,악성코드 유포지
CTAS_IP_1928,IPv4,IP,115.48.152.19,악성코드 유포지
CTAS_IP_1929,IPv4,IP,182.127.168.164,악성코드 유포지
CTAS_IP_1930,IPv4,IP,112.249.63.164,악성코드 유포지
CTAS_IP_1931,IPv4,IP,42.239.142.132,악성코드 유포지
CTAS_IP_1932,IPv4,IP,115.63.82.131,악성코드 유포지
CTAS_IP_1933,IPv4,IP,27.215.55.225,악성코드 유포지
CTAS_IP_1934,IPv4,IP,27.215.214.134,악성코드 유포지
CTAS_IP_1935,IPv4,IP,42.235.80.154,악성코드 유포지
CTAS_IP_1936,IPv4,IP,61.168.137.159,악성코드 유포지
CTAS_IP_1937,IPv4,IP,27.215.156.145,악성코드 유포지
CTAS_IP_1938,IPv4,IP,115.61.6.181,악성코드 유포지
CTAS_IP_1939,IPv4,IP,221.15.7.71,악성코드 유포지
CTAS_IP_1940,IPv4,IP,125.44.19.106,악성코드 유포지
CTAS_IP_1941,IPv4,IP,125.40.155.117,악성코드 유포지
CTAS_IP_1942,IPv4,IP,115.49.65.228,악성코드 유포지
CTAS_IP_1943,IPv4,IP,103.206.207.23,악성코드 유포지
CTAS_IP_1944,IPv4,IP,59.177.107.56,악성코드 유포지
CTAS_IP_1945,IPv4,IP,36.232.94.239,피싱
CTAS_IP_1946,IPv4,IP,36.232.65.165,피싱
CTAS_IP_1947,IPv4,IP,36.232.119.199,피싱
CTAS_IP_1948,IPv4,IP,36.232.104.215,피싱
CTAS_IP_1949,IPv4,IP,111.253.213.7,피싱
CTAS_IP_1950,IPv4,IP,108.186.186.129,피싱
CTAS_IP_1951,IPv4,IP,110.37.114.13,악성코드 유포지
CTAS_IP_1952,IPv4,IP,110.39.228.163,악성코드 유포지
CTAS_IP_1953,IPv4,IP,123.232.143.133,악성코드 유포지
CTAS_IP_1954,IPv4,IP,112.253.99.65,악성코드 유포지
CTAS_IP_1955,IPv4,IP,112.242.57.144,악성코드 유포지
CTAS_IP_1956,IPv4,IP,112.232.15.46,악성코드 유포지
CTAS_IP_1957,IPv4,IP,61.176.24.11,악성코드 유포지
CTAS_IP_1958,IPv4,IP,60.23.239.36,악성코드 유포지
CTAS_IP_1959,IPv4,IP,60.19.220.151,악성코드 유포지
CTAS_IP_1960,IPv4,IP,60.17.158.18,악성코드 유포지
CTAS_IP_1961,IPv4,IP,42.87.121.164,악성코드 유포지
CTAS_IP_1962,IPv4,IP,42.7.152.129,악성코드 유포지
CTAS_IP_1963,IPv4,IP,124.94.82.74,악성코드 유포지
CTAS_IP_1964,IPv4,IP,123.190.226.13,악성코드 유포지
CTAS_IP_1965,IPv4,IP,119.115.144.158,악성코드 유포지
CTAS_IP_1966,IPv4,IP,119.114.152.148,악성코드 유포지
CTAS_IP_1967,IPv4,IP,222.141.46.248,악성코드 유포지
CTAS_IP_1968,IPv4,IP,222.139.119.111,악성코드 유포지
CTAS_IP_1969,IPv4,IP,221.15.9.50,악성코드 유포지
CTAS_IP_1970,IPv4,IP,182.127.6.166,악성코드 유포지
CTAS_IP_1971,IPv4,IP,182.121.175.251,악성코드 유포지
CTAS_IP_1972,IPv4,IP,182.126.81.137,악성코드 유포지
CTAS_IP_1973,IPv4,IP,182.123.160.2,악성코드 유포지
CTAS_IP_1974,IPv4,IP,125.45.65.9,악성코드 유포지
CTAS_IP_1975,IPv4,IP,125.45.63.10,악성코드 유포지
CTAS_IP_1976,IPv4,IP,125.44.42.179,악성코드 유포지
CTAS_IP_1977,IPv4,IP,125.43.228.89,악성코드 유포지
CTAS_IP_1978,IPv4,IP,125.40.227.204,악성코드 유포지
CTAS_IP_1979,IPv4,IP,123.12.40.125,악성코드 유포지
CTAS_IP_1980,IPv4,IP,123.12.199.133,악성코드 유포지
CTAS_IP_1981,IPv4,IP,123.11.77.144,악성코드 유포지
CTAS_IP_1982,IPv4,IP,123.11.74.16,악성코드 유포지
CTAS_IP_1983,IPv4,IP,123.11.172.228,악성코드 유포지
CTAS_IP_1984,IPv4,IP,115.63.149.131,악성코드 유포지
CTAS_IP_1985,IPv4,IP,115.62.188.155,악성코드 유포지
CTAS_IP_1986,IPv4,IP,115.57.231.22,악성코드 유포지
CTAS_IP_1987,IPv4,IP,115.56.111.237,악성코드 유포지
CTAS_IP_1988,IPv4,IP,115.55.196.17,악성코드 유포지
CTAS_IP_1989,IPv4,IP,115.50.45.103,악성코드 유포지
CTAS_IP_1990,IPv4,IP,115.53.199.175,악성코드 유포지
CTAS_IP_1991,IPv4,IP,115.50.105.136,악성코드 유포지
CTAS_IP_1992,IPv4,IP,115.49.126.177,악성코드 유포지
CTAS_IP_1993,IPv4,IP,115.49.117.77,악성코드 유포지
CTAS_IP_1994,IPv4,IP,115.48.38.49,악성코드 유포지
CTAS_IP_1995,IPv4,IP,58.255.45.116,악성코드 유포지
CTAS_IP_1996,IPv4,IP,219.157.64.60,악성코드 유포지
CTAS_IP_1997,IPv4,IP,176.65.139.42,악성코드 유포지
CTAS_IP_1998,IPv4,IP,111.253.214.22,피싱
CTAS_IP_1999,IPv4,IP,111.253.204.203,피싱
CTAS_IP_2000,IPv4,IP,1.164.181.115,피싱
CTAS_IP_2001,IPv4,IP,36.232.104.106,피싱
CTAS_IP_2002,IPv4,IP,36.232.87.238,피싱
CTAS_IP_2003,IPv4,IP,111.253.209.22,피싱
CTAS_IP_2004,IPv4,IP,83.228.109.209,악성코드 유포지
CTAS_IP_2005,IPv4,IP,111.253.205.15,피싱
CTAS_IP_2006,IPv4,IP,111.253.214.82,피싱
CTAS_IP_2007,IPv4,IP,1.168.190.36,피싱
CTAS_IP_2008,IPv4,IP,45.137.9.56,피싱
CTAS_IP_2009,IPv4,IP,111.253.212.23,피싱
CTAS_IP_2010,IPv4,IP,111.253.213.140,피싱
CTAS_IP_2011,IPv4,IP,1.164.164.110,피싱
CTAS_IP_2012,IPv4,IP,36.232.123.137,피싱
CTAS_IP_2013,IPv4,IP,36.232.104.251,피싱
CTAS_IP_2014,IPv4,IP,36.232.121.16,피싱
CTAS_IP_2015,IPv4,IP,1.168.167.55,피싱
CTAS_IP_2016,IPv4,IP,111.253.214.110,피싱
CTAS_IP_2017,IPv4,IP,36.232.95.38,피싱
CTAS_IP_2018,IPv4,IP,36.232.111.188,피싱
CTAS_IP_2019,IPv4,IP,36.232.118.246,피싱
CTAS_IP_2020,IPv4,IP,1.170.201.54,피싱
CTAS_IP_2021,IPv4,IP,36.232.64.71,피싱
CTAS_IP_2022,IPv4,IP,36.232.80.145,피싱
CTAS_IP_2023,IPv4,IP,1.163.252.180,피싱
CTAS_IP_2024,IPv4,IP,1.168.164.157,피싱
CTAS_IP_2025,IPv4,IP,182.180.172.112,악성코드 유포지
CTAS_IP_2026,IPv4,IP,182.124.192.27,악성코드 유포지
CTAS_IP_2027,IPv4,IP,110.39.226.207,악성코드 유포지
CTAS_IP_2028,IPv4,IP,115.57.233.214,악성코드 유포지
CTAS_IP_2029,IPv4,IP,115.57.233.248,악성코드 유포지
CTAS_IP_2030,IPv4,IP,125.40.86.150,악성코드 유포지
